id,response,prob
875,1,0.366640889957039
878,0,0.151808811536493
880,0,0.044813169470251
881,1,0.645638481497903
882,0,0.162334624967825
886,0,0.357936808812183
887,0,0.23559385739931
890,1,0.493191936880859
891,0,0.403138383252035
892,1,0.606695324740269
895,0,0.03595487434972
910,0,0.543498939591996
915,0,0.260300900253208
916,0,0.011900773850651
917,0,0.53399389138802
918,0,0.202485748821437
919,0,0.011800886861145
939,0,0.295833188429021
942,0,0.310509025731297
948,1,0.480212284866816
956,0,0.131441592491934
961,0,0.019779535984697
969,0,0.389797099802377
970,0,0.011350582292248
972,0,0.016060552401524
973,1,0.052651785487099
977,0,0.027795851202664
978,0,0.07481746711771
980,0,0.097273918351273
985,0,0.225744131243511
987,0,0.013568005925777
990,0,0.009462036066172
991,0,0.024291150650005
997,0,0.516866999618401
998,1,0.74661141703581
1004,1,0.500009520237579
1008,0,0.361492607371002
1011,0,0.474940532131569
1013,1,0.137169251380066
1021,0,0.432578645850733
1038,1,0.561540169956111
1040,0,0.412009277285148
1041,1,0.264585124435236
1042,0,0.094297866049939
1044,0,0.049849803543479
1052,1,0.520815156460242
1054,1,0.734252163316661
1057,1,0.391311144126263
1058,0,0.042973656037496
1060,0,0.0696876759499
1064,0,0.004535082844594
1066,1,0.547382687196804
1068,1,0.612514937121047
1071,1,0.773023849046431
1073,0,0.178685535180615
1074,0,0.016971256520159
1079,0,0.584303273874043
1085,1,0.668721018700185
1095,0,0.055688022444721
1098,0,0.058731902305987
1104,0,0.004199640221979
1105,0,0.003748082688475
1108,1,0.546252618710835
1116,0,0.00999543946181
1117,0,0.245388946378297
1125,0,0.106664321900806
1127,0,0.016753949076614
1131,0,0.220977465354254
1134,0,0.001975079324718
1138,0,0.170766880533237
1139,0,0.614002571855467
1141,1,0.725458546992651
1146,1,0.548392382586856
1147,0,0.277744311710678
1152,0,0.01098454352011
1153,0,0.00587774576542
1154,0,0.273545508167342
1158,1,0.531312765662554
1159,0,0.02742175307798
1163,0,0.480484621459838
1173,1,0.684393704602985
1175,1,0.549506110703511
1178,1,0.27396250527214
1181,0,0.329754978952912
1184,0,0.058255470158564
1188,0,0.013107364785437
1189,1,0.756946954135293
1192,0,0.32241290496202
1195,0,0.010441197070037
1196,0,0.363542465315101
1202,1,0.809665735393093
1204,0,0.356588131742067
1208,1,0.379166908085391
1210,0,0.00255894261816
1213,0,0.004570302068105
1218,0,0.429687113154926
1219,0,0.009411442965456
1222,1,0.444593810449082
1224,0,0.112437296180414
1228,0,0.110910437132948
1230,0,0.003224386502504
1231,0,0.12776130882166
1235,1,0.732605430521972
1237,0,0.091844825415351
1242,0,0.545783677489163
1248,1,0.650005137609951
1251,0,0.058866905756636
1255,0,0.00425940255645
1263,0,0.745401707409859
1264,0,0.028750790703976
1265,1,0.174070038003699
1267,0,0.006012345087493
1269,0,0.144283476295163
1272,0,0.008088052459364
1273,0,0.03889607859699
1275,0,0.038247312930863
1289,0,0.031427514955262
1293,0,0.384624836754692
1306,1,0.577879803664616
1308,0,0.109444521125656
1310,1,0.381502708920882
1314,0,0.229540757773889
1317,0,0.079607854710108
1319,0,0.157979765914441
1326,0,0.002320773225114
1332,1,0.490408800848688
1333,0,0.335879116476678
1334,0,0.007737538718688
1335,1,0.209263951402909
1337,1,0.503538587992173
1339,0,0.062340021057088
1340,0,0.050554998863592
1342,1,0.664702581792307
1353,0,0.25747375818987
1358,1,0.706303179630565
1360,0,0.015828546515554
1362,1,0.711556877685027
1368,0,0.263052427973719
1369,0,0.188052731102223
1371,0,0.013281285473838
1380,1,0.375264978085841
1383,0,0.002679513045265
1390,0,0.261314418060299
1395,0,0.039472326882938
1397,1,0.785479290533053
1398,1,0.350057898488334
1401,1,0.733361899630062
1416,0,0.363499900492982
1417,1,0.731228815292756
1418,0,0.03637301609844
1427,0,0.105551979297111
1428,0,0.026746826545775
1429,0,0.238786605605289
1431,0,0.379627168270403
1433,0,0.186867524906179
1441,0,0.461511279015458
1442,0,0.624033417609041
1448,0,0.261261491037748
1451,0,0.037844683879122
1454,1,0.264308893268036
1455,0,0.073171697781526
1457,0,0.198754754730995
1458,0,0.012339478530071
1460,0,0.172352557685574
1468,1,0.531187562681624
1473,1,0.242313466018396
1476,0,0.071065262354044
1480,0,0.093016813943936
1481,1,0.608787375480023
1484,0,0.304968940850389
1489,0,0.402131281140009
1490,1,0.084033932645175
1491,0,0.222033540089175
1492,0,0.306503774066972
1497,0,0.018176663133676
1498,0,0.109658265829829
1500,0,0.427822207760568
1502,0,0.026537735156904
1506,0,0.006745381952042
1507,0,0.004774434671503
1509,1,0.684481958994902
1511,0,0.151370975440229
1519,0,0.285730159848838
1524,0,0.271255772364362
1526,1,0.555797416868271
1530,0,0.002488832656972
1536,0,0.201082190808194
1537,0,0.002135778050886
1540,0,0.162846026730316
1541,0,0.123813117873125
1548,0,0.030896056836583
1551,1,0.1671347609439
1552,1,0.633376397848833
1553,0,0.214979880689289
1554,1,0.505343265774581
1563,0,0.470170606829059
1565,0,0.208349490929717
1566,0,0.006752968695102
1568,1,0.538498618506833
1571,1,0.27372509984205
1572,0,0.039360754551543
1573,1,0.22009601166608
1575,1,0.678692462340127
1587,0,0.060488048466799
1588,1,0.351260908890795
1593,0,0.05844562185922
1597,0,0.251036443223678
1598,1,0.498912417246614
1607,0,0.012736202222308
1609,0,0.028584438858953
1612,0,0.007588347607647
1620,1,0.303554614666461
1622,0,0.095160166773583
1625,0,0.008375864134473
1629,0,0.515195131795123
1631,0,0.49340023787655
1632,0,0.01499135093148
1634,0,0.042490027863292
1637,0,0.014996368541074
1642,0,0.014402800740286
1648,0,0.163019666461296
1653,0,0.06542431857962
1656,0,0.041028054881849
1661,0,0.651686799410713
1665,0,0.628802068733802
1667,0,0.123324568615541
1669,1,0.360070785324618
1671,1,0.480857060777023
1673,0,0.035528212695213
1682,1,0.234976554262778
1683,0,0.049199122189666
1684,0,0.008246874719908
1691,0,0.086420041178962
1692,1,0.810766173420158
1699,0,0.356995449646913
1701,0,0.274285758586177
1707,0,0.004819141312904
1710,0,0.026035244333045
1716,0,0.795754612737487
1717,1,0.437359963196602
1720,0,0.801546885393503
1722,0,0.194586043246841
1724,0,0.014051496117024
1726,1,0.714451632534503
1729,0,0.218607853372297
1733,0,0.397335213697482
1735,1,0.763291236334906
1740,0,0.205266129329519
1742,0,0.029842717415481
1746,0,0.084727201370671
1751,0,0.267860691803754
1754,0,0.003130984745387
1757,0,0.007207965497991
1758,0,0.304306349077857
1759,0,0.567083905287638
1764,0,0.054027613748145
1765,0,0.231721037755699
1767,1,0.735237946291324
1768,1,0.729369118696581
1777,0,0.298866080789981
1780,1,0.164534378613021
1781,0,0.014331076299149
1784,0,0.006394356605294
1789,0,0.002654048832824
1791,1,0.391812876259368
1792,0,0.231803119876846
1794,0,0.017791673830694
1810,0,0.015942026876488
1811,0,0.002088434398525
1812,0,0.217316193265055
1818,1,0.366560414389004
1819,1,0.334613389569135
1822,0,0.363746451243683
1836,1,0.042128413837572
1839,0,0.002050294569163
1844,0,0.026864713930905
1850,1,0.786716920487497
1854,1,0.353486763263596
1855,1,0.365188019326033
1863,1,0.688771556326217
1867,0,0.353420696234722
1869,0,0.007474305948288
1874,0,0.242118589259256
1878,0,0.131406949136701
1882,0,0.007758585009315
1886,1,0.319487757793182
1888,0,0.698674590711544
1895,0,0.408583635061261
1906,0,0.541958863029088
1908,0,0.02039087703677
1910,0,0.521206659295373
1911,0,0.095725415991021
1913,0,0.01259483086024
1918,0,0.298993812128428
1921,0,0.018733267388871
1926,0,0.304163062401592
1929,0,0.03561293123082
1934,0,0.203763234380131
1935,0,0.242597003821978
1937,0,0.42808023263121
1939,0,0.590968675813696
1941,0,0.00208961527684
1947,0,0.209024606422064
1949,1,0.705539288108281
1956,0,0.173106790818389
1957,0,0.063979881721125
1963,1,0.030993560092133
1965,0,0.021344631124322
1966,1,0.706066304755471
1967,0,0.037367843199136
1971,0,0.00862247074211
1972,1,0.910212576241697
1974,0,0.011666665335878
1975,0,0.007364444009474
1978,0,0.070713930318605
1979,0,0.085726247271398
1982,0,0.042444772774616
1988,0,0.517464727811841
1990,0,0.020332357338404
1997,0,0.153282995762294
1999,1,0.100006233869352
2000,1,0.372042578581684
2003,1,0.781318357321891
2005,0,0.010967276672381
2010,0,0.140870037649878
2013,0,0.01110052192251
2016,0,0.073306105066723
2017,0,0.035771514992774
2018,0,0.496711803775573
2021,0,0.027865209961834
2022,0,0.112410829428842
2023,0,0.017252058637387
2026,0,0.305758404904944
2028,1,0.571861231487695
2031,0,0.122822288352894
2035,1,0.401298839318959
2036,0,0.009683625274786
2037,0,0.028522857385366
2039,0,0.47799606877057
2040,0,0.071123900349424
2044,1,0.501733122885899
2045,0,0.198719402403062
2046,0,0.006859097903194
2050,1,0.645603658715747
2057,1,0.355427291910599
2060,0,0.021000507110249
2061,0,0.332344192912672
2070,1,0.261442898453346
2072,0,0.111098276856914
2073,1,0.671953771288834
2075,0,0.225934326473256
2077,0,0.251285968598955
2082,1,0.401122079542851
2088,0,0.006439082193521
2090,0,0.057914181398741
2099,0,0.655257878577319
2104,0,0.075540701312328
2113,0,0.007599180994822
2114,0,0.38359009082916
2120,1,0.612908518828983
2126,1,0.235786375546753
2127,0,0.020091333231501
2128,0,0.016733772760367
2131,0,0.259750430189794
2137,0,0.083181970616082
2139,0,0.099925513447291
2142,0,0.167603713246622
2145,0,0.300898090273957
2152,1,0.705876133517935
2156,0,0.009009318057544
2159,1,0.706836810644312
2163,1,0.796338044458954
2166,0,0.061478588542447
2167,0,0.518156072526697
2175,0,0.114276355107981
2181,1,0.097142339835004
2182,0,0.004311964931596
2183,0,0.046500536293656
2185,0,0.003598953845324
2192,0,0.046735219241298
2194,0,0.103941658245993
2195,0,0.007195909787955
2209,0,0.020999936096611
2212,0,0.369623976563749
2216,0,0.009684141564351
2217,0,0.003408171801899
2220,1,0.512575154927245
2223,0,0.016572798063322
2224,0,0.080793796719255
2227,1,0.586305878895079
2229,0,0.072601809370072
2231,0,0.071739378771788
2232,0,0.678395665441007
2233,0,0.15053677786916
2235,0,0.00648357706718
2236,0,0.015701810897251
2237,0,0.007746526148427
2240,1,0.037768163133609
2243,0,0.008700355310202
2249,0,0.007278691383967
2251,0,0.27579780803909
2252,0,0.041590745593077
2257,0,0.203914088553529
2258,1,0.78919625237023
2262,0,0.219481913696164
2271,1,0.797248504590948
2274,0,0.456907451239271
2277,1,0.338925560763129
2278,1,0.442120507930048
2281,1,0.295887704446168
2291,1,0.687010414319362
2292,0,0.581375670750419
2301,0,0.40156474690559
2302,0,0.729899849017563
2306,0,0.012600466452585
2307,0,0.275289419522558
2308,0,0.029079362203612
2309,0,0.238358174334561
2313,0,0.009798038318036
2316,0,0.024615799407022
2317,0,0.39608001145097
2318,0,0.007064926122954
2319,1,0.544814699208039
2320,1,0.634722114566083
2323,0,0.547284209473445
2328,0,0.044925690279117
2330,0,0.643344843743592
2332,1,0.409951054808768
2336,0,0.033807084178725
2338,0,0.253815201702432
2343,0,0.077448414820896
2348,0,0.179537735414914
2351,0,0.009451973256221
2352,0,0.099916368042666
2355,0,0.158317603197511
2356,0,0.004779790232351
2358,0,0.225948854042456
2360,0,0.615288291904602
2367,0,0.409730611946636
2368,0,0.007952614885844
2369,0,0.03142942349655
2371,0,0.039544218658262
2372,0,0.237724380280427
2373,0,0.066220904832884
2374,1,0.281590300449889
2377,0,0.04956938848212
2379,0,0.24496286170424
2382,0,0.074244010446069
2388,0,0.453553451434421
2390,0,0.086565202794644
2392,0,0.228814962837615
2394,0,0.534913376033138
2412,0,0.402950243946286
2416,0,0.406431213522226
2419,0,0.029216956118108
2420,1,0.059559447234436
2426,0,0.022093828225619
2431,0,0.298910839575901
2434,1,0.602847020980029
2436,0,0.047235641040474
2442,1,0.473844354681935
2445,0,0.350829917026875
2447,1,0.214460027428617
2449,0,0.824170723051407
2454,0,0.168675100434895
2460,1,0.792241854816367
2465,0,0.023090750100779
2469,0,0.131110241569939
2471,0,0.027459640671487
2473,0,0.594224290194461
2474,0,0.357882766150004
2475,0,0.014015327396505
2477,0,0.012196964065308
2479,1,0.339342074624084
2480,0,0.075470287371683
2488,1,0.413927121510165
2489,0,0.748394138328076
2491,0,0.040267592217523
2495,0,0.040108411724467
2500,1,0.648652231753086
2501,0,0.020401250530156
2503,0,0.006494030183126
2504,0,0.086025461808576
2511,0,0.063228142338195
2516,0,0.01160891811735
2521,0,0.021709760245917
2522,1,0.215602569651559
2524,1,0.631877857206106
2525,1,0.054356726109545
2529,0,0.014274813188312
2534,0,0.040263848247994
2538,0,0.054832840434566
2539,1,0.483852270456256
2542,0,0.193871270699211
2544,0,0.639373773155855
2549,0,0.329708072717098
2555,0,0.043174226466259
2558,0,0.019697229989056
2561,0,0.034255540958438
2565,0,0.002955266628314
2576,0,0.540215671576318
2580,0,0.068511247622661
2592,0,0.097470675452707
2594,0,0.650470063762121
2596,0,0.685719546437899
2605,1,0.532454994354647
2607,1,0.594591343870894
2608,0,0.246998193477568
2609,1,0.7281707121508
2612,1,0.397139668461829
2621,0,0.214404366368716
2623,0,0.0080551980462
2625,1,0.587694709607066
2627,1,0.858304437875054
2630,1,0.768281664262235
2632,0,0.058923408314883
2634,1,0.199454302000442
2637,0,0.239142290315327
2640,1,0.264611465739884
2643,0,0.263276260948757
2652,0,0.09147115738975
2655,0,0.022191234142374
2665,1,0.410765558561419
2666,0,0.148048471789635
2669,1,0.368518264761398
2670,0,0.220018883050659
2674,0,0.021249039496764
2681,0,0.022472328224351
2682,1,0.578029779157399
2685,0,0.041987230536913
2686,1,0.668496663888881
2698,0,0.511592132702623
2705,0,0.45327796554951
2707,1,0.298848615011418
2708,0,0.27188254312211
2716,1,0.27621131611387
2724,0,0.157781130602679
2729,0,0.585505158634938
2731,0,0.451885270072991
2735,0,0.202974974653416
2736,1,0.426683575814874
2739,0,0.046406603352383
2744,1,0.729460507118234
2750,0,0.292831489387894
2758,0,0.1132970395527
2760,0,0.09723633146018
2761,0,0.553005033125604
2762,0,0.194607811244733
2765,1,0.080786201972008
2766,1,0.655710923778787
2768,0,0.008859882733354
2769,0,0.175990591552263
2770,0,0.253672069654047
2773,0,0.134041241228167
2775,1,0.722874039348478
2776,1,0.058562205244528
2780,1,0.686896154969284
2782,0,0.038109908277696
2784,0,0.049407421723624
2788,0,0.226510408830746
2789,0,0.676609611758404
2793,1,0.843182274161373
2795,0,0.011433269810853
2797,0,0.202865525696823
2798,1,0.567248458856413
2800,1,0.231098815385925
2804,0,0.62561545550857
2805,0,0.286204963190074
2807,0,0.008370873102078
2813,0,0.007919583605436
2817,1,0.865925850032238
2818,1,0.083888277401877
2819,0,0.01475957413595
2823,0,0.480380151725968
2830,0,0.015908803952487
2833,1,0.207061381881181
2839,0,0.00558300973559
2840,1,0.834354551078246
2841,0,0.530910359072987
2848,0,0.015848877802047
2850,0,0.131437065991539
2853,0,0.011951446193923
2854,0,0.145098015167944
2855,0,0.02272950585909
2863,0,0.016727079897997
2866,0,0.067658165230232
2867,1,0.662580539037151
2868,0,0.012742596671682
2870,0,0.004695244063412
2877,0,0.075127134500262
2879,0,0.00343340622305
2882,0,0.154662953850047
2884,1,0.788135881762807
2887,1,0.800745618682546
2890,1,0.023833264626136
2897,0,0.035124784033735
2898,0,0.662443671421217
2901,0,0.148865614454535
2913,0,0.004130195624926
2915,0,0.055568656472587
2917,1,0.761917735509495
2918,1,0.40627809962875
2924,0,0.015132280039159
2927,0,0.467797789248697
2930,0,0.085108281705956
2932,0,0.525074225365072
2934,0,0.121374697422575
2937,0,0.034584579268869
2943,0,0.355796058385459
2947,0,0.066111667049333
2951,1,0.805910354664002
2952,0,0.485080053252524
2953,0,0.670425805334296
2956,1,0.42991554463005
2959,0,0.025421181355077
2962,0,0.613383870817767
2963,0,0.042971064609636
2965,0,0.054085376777216
2970,1,0.351884097499997
2972,0,0.089452381242682
2973,0,0.286654199122686
2974,0,0.232893972880733
2979,0,0.008258100383314
2980,0,0.040508586847963
2981,0,0.056816677254637
2986,1,0.467484394982309
2987,0,0.475946518007184
2999,1,0.416445316885631
3008,0,0.013079918940145
3010,0,0.564721672281228
3012,1,0.597049708639996
3015,1,0.090062232080717
3016,0,0.030174703926959
3018,0,0.195980782275148
3019,0,0.007472502781874
3029,0,0.058767066170937
3030,1,0.791666770035559
3033,0,0.017543735560999
3036,1,0.054856043721136
3038,1,0.089467677698861
3039,1,0.73691334738677
3041,0,0.071171540262511
3042,0,0.305299657685996
3044,0,0.483355349043287
3046,1,0.603102433438609
3048,0,0.191846600067651
3052,0,0.027841284555277
3053,0,0.04199021638414
3054,1,0.132059912274954
3056,0,0.249354695849479
3057,1,0.56877947167736
3064,0,0.175732688028692
3066,0,0.263107966017453
3072,1,0.254011521363759
3073,0,0.012115502200836
3075,1,0.564686069103344
3081,1,0.791875630367095
3085,0,0.014178387642759
3087,0,0.099836230412364
3088,1,0.614706815624046
3089,0,0.064258837235029
3095,0,0.031894642631981
3108,0,0.023758003131692
3112,0,0.16600449434618
3115,1,0.479617853260337
3116,0,0.005698817867659
3119,0,0.414839061033118
3121,0,0.173546056844794
3125,0,0.136746626137822
3129,0,0.040118376269001
3134,1,0.591425850604592
3142,1,0.619014363518506
3144,0,0.101208889799498
3152,0,0.06760993794653
3164,0,0.028880729113893
3165,0,0.085772336366068
3169,0,0.034635005026983
3170,0,0.096870592090813
3172,0,0.009287692793938
3174,1,0.253025878046786
3176,0,0.180932704887811
3177,0,0.017173021501507
3179,1,0.700059788949127
3181,1,0.60527509879563
3184,1,0.332938474651325
3187,0,0.424633582584359
3188,0,0.005563290628406
3190,1,0.24366493535927
3191,0,0.47653738303183
3201,0,0.02639771200701
3203,0,0.218297676731302
3209,0,0.048817568340028
3211,0,0.429938738953533
3218,0,0.415818670484864
3222,0,0.125814907902806
3225,1,0.723190145475558
3226,0,0.004321797574432
3228,0,0.019881015175648
3231,0,0.032811166805272
3233,0,0.005277756138214
3237,1,0.209682228527945
3240,0,0.293006662226572
3241,1,0.184575788153027
3243,0,0.044869143080276
3249,0,0.267538210368686
3250,0,0.621304177981271
3253,0,0.390747406115725
3254,0,0.695099246604592
3256,1,0.287786241260126
3258,1,0.343089627570039
3260,0,0.536512436417742
3263,0,0.009977091406482
3267,1,0.756066609378273
3268,1,0.716330702800802
3270,0,0.332302362869283
3278,0,0.147443995891214
3282,1,0.546614885785703
3283,1,0.34083833658566
3286,0,0.348551571137145
3288,0,0.600220971077726
3289,0,0.605943874745455
3293,0,0.027433649714968
3302,0,0.619287765420503
3306,1,0.811226983226786
3309,0,0.27778166479162
3314,1,0.320339245011445
3316,0,0.24324568101851
3320,0,0.681444868919442
3322,1,0.134169494191811
3323,0,0.157143741309461
3324,0,0.760868406752754
3333,1,0.537777862858482
3336,0,0.16291582113294
3346,1,0.17664177368739
3347,1,0.786544257303043
3351,1,0.385457964132684
3357,1,0.458530021954332
3360,0,0.010420564163346
3362,0,0.031943803127661
3367,0,0.373605697840893
3371,0,0.268709329143956
3377,0,0.002448334523344
3381,0,0.056631285601991
3384,0,0.692016361929857
3385,0,0.011650003807672
3386,0,0.173464371149832
3387,0,0.037090678791196
3391,0,0.070199591926495
3393,0,0.151357456513544
3399,0,0.019660235795699
3400,0,0.146291836979072
3409,0,0.008494299998238
3416,0,0.017806922150914
3418,1,0.281019470928711
3419,1,0.698955193194121
3420,0,0.199915005620963
3423,1,0.457726581326631
3425,0,0.094157010784285
3430,0,0.670554285206565
3431,0,0.053307918780582
3433,1,0.646434386275821
3437,0,0.400453807300139
3440,0,0.257252744803039
3441,0,0.198711780546646
3442,0,0.168804996562608
3444,0,0.219869732044749
3446,0,0.158073255476612
3447,0,0.514331643646575
3449,0,0.243940009109038
3452,0,0.287538122299072
3457,1,0.684649671573725
3461,0,0.003646581179578
3468,1,0.435794722189457
3470,0,0.097802505905944
3475,0,0.002597276062229
3479,0,0.511136731119212
3485,1,0.396484483550935
3493,1,0.243647389735067
3495,0,0.211089317817895
3496,0,0.012134871283537
3498,0,0.220838468898155
3502,0,0.168159043180357
3503,0,0.041075035899033
3507,0,0.035017324791004
3513,0,0.21517569798701
3515,0,0.072566932207727
3516,0,0.024732990407559
3520,1,0.607911383220483
3522,1,0.779612760568341
3523,1,0.098042283985321
3526,0,0.0371872471626
3529,1,0.091522156163594
3536,0,0.152438816611006
3539,1,0.403930678231944
3542,0,0.014499098746714
3548,0,0.008068341403907
3549,0,0.603274022049561
3554,0,0.011019740470013
3565,0,0.012047644317875
3570,0,0.151877065225541
3577,0,0.771245470663198
3580,0,0.09271427545073
3583,0,0.452906650415215
3584,0,0.159510899251434
3588,1,0.548640276471617
3593,0,0.567793179136088
3594,0,0.056611228903844
3596,0,0.021882024007522
3602,0,0.063026847143303
3603,1,0.39240528888941
3609,0,0.012178651587312
3610,1,0.59182573870328
3622,0,0.03496495307299
3625,1,0.171114804897997
3626,1,0.591334604863992
3629,0,0.031941346878111
3632,1,0.108477625865693
3637,0,0.643767870527609
3638,0,0.016152328415477
3640,0,0.114710857787861
3642,0,0.708110823167754
3644,0,0.00272294655019
3651,0,0.032430298993697
3653,0,0.255511158917737
3655,0,0.25557272763228
3658,0,0.660881470672604
3663,0,0.078481537646981
3664,0,0.375278743455489
3665,0,0.041930908933202
3670,0,0.207061381881181
3672,0,0.445444165388699
3675,1,0.335055931311364
3681,1,0.545482062627369
3683,0,0.448112731949243
3689,1,0.049039395258672
3692,0,0.27053256934212
